,gaokaoId,birthdate
15801,19640111511902,07/25/2000
15802,19640111511903,08/24/2001
15803,19640111511904,07/10/2001
15804,19640111511905,10/02/2000
15805,19640111511906,08/16/2001
15806,19640111511907,11/23/2002
15807,19640111511908,04/05/1999
15808,19640111511909,05/04/1999
15809,19640111511910,05/03/1999
15810,19640111511911,05/18/2000
15811,19640111511912,01/20/2001
15812,19640111511913,01/18/2000
15813,19640111511914,08/08/1997
15814,19640111511915,02/09/2001
15815,19640111511916,11/14/2000
15816,19640111511917,10/06/2000
15817,19640111511918,03/15/2000
15818,19640111511919,01/07/2001
15819,19640111511920,02/16/2001
15820,19640111511921,10/20/1999
15821,19640111511922,05/12/1996
15822,19640111511923,04/06/2000
15823,19640111511924,04/12/2000
15824,19640111511925,01/02/2000
15825,19640111511926,12/28/2000
15826,19640111511927,02/28/2001
15827,19640111511928,05/03/1999
15828,19640111511929,11/12/1997
15829,19640111511930,04/06/2000
15830,19640111511931,03/10/2000
15831,19640111511932,12/18/2000
15832,19640111511933,03/01/2001
15833,19640111511934,11/14/1999
15834,19640111511935,06/21/2002
15835,19640111511936,10/20/2000
15836,19640111511937,02/05/1999
15837,19640111511938,06/18/2001
15838,19640111511939,12/12/2001
15839,19640111511940,02/11/1999
15840,19640111511941,12/01/2000
15841,19640111511942,09/21/2000
15842,19640111511943,09/25/2000
15843,19640111511944,10/12/2001
15844,19640111511945,02/16/2001
15845,19640111511946,12/10/2000
15846,19640111511947,05/02/1999
15847,19640111511948,01/17/2000
15848,19640111511949,10/14/1998
15849,19640111511950,03/07/2001
15850,19640111511951,06/01/2000
15851,19640111511952,07/28/1999
15852,19640111511953,07/06/2001
15853,19640111512001,06/18/2001
15854,19640111512002,03/03/2001
15855,19640111512003,11/29/2000
15856,19640111512004,03/01/2003
15857,19640111512005,10/27/2001
15858,19640111512006,09/08/2000
15859,19640111512007,10/17/2000
15860,19640111512008,12/08/2001
15861,19640111512009,06/10/2001
15862,19640111512010,10/06/2000
15863,19640111512011,10/12/2001
15864,19640111512012,10/23/2000
15865,19640111512013,09/01/2000
15866,19640111512014,10/26/2000
15867,19640111512015,03/08/2001
15868,19640111512016,12/12/2002
15869,19640111512017,03/05/2000
15870,19640111512018,11/01/1997
15871,19640111512019,05/13/2000
15872,19640111512020,11/20/1999
15873,19640111512021,09/30/2000
15874,19640111512022,10/07/2000
15875,19640111512023,09/28/2000
15876,19640111512024,01/02/2002
15877,19640111512025,10/30/2000
15878,19640111512026,10/22/2000
15879,19640111512027,12/11/1999
15880,19640111512028,04/24/2001
15881,19640111512029,09/29/2001
15882,19640111512030,05/01/1999
15883,19640111512031,11/07/2001
15884,19640111512032,11/10/2000
15885,19640111512033,09/10/2000
15886,19640111512034,04/05/2000
15887,19640111512035,08/12/2000
15888,19640111512036,02/26/1999
15889,19640111512037,11/11/2001
15890,19640111512038,04/28/2001
15891,19640111512039,10/02/1999
15892,19640111512040,06/01/2002
15893,19640111512041,10/16/2000
15894,19640111512042,01/10/2002
15895,19640111512043,08/08/2000
15896,19640111512044,06/12/1999
15897,19640111512045,09/19/2000
15898,19640111512046,01/20/2000
15899,19640111512047,06/10/2002
15900,19640111512048,10/25/2001
15901,19640111512049,03/01/2000
15902,19640111512050,03/19/2001
15903,19640111512101,11/22/2002
15904,19640111512102,06/20/1997
15905,19640111512103,11/01/1999
15906,19640111512104,01/13/2001
15907,19640111512105,04/08/1999
15908,19640111512106,02/20/2001
15909,19640111512107,11/18/2000
15910,19640111512108,08/15/1999
15911,19640111512109,08/24/2000
15912,19640111512110,10/27/2000
15913,19640111512111,05/28/2004
15914,19640111512112,09/28/2001
15915,19640111512113,02/25/2001
15916,19640111512114,10/03/2000
15917,19640111512115,05/05/2001
15918,19640111512116,07/10/2000
15919,19640111512117,02/24/2001
15920,19640111512118,11/25/2000
15921,19640111512119,12/02/2000
15922,19640111512120,01/28/2000
15923,19640111512121,09/11/2001
15924,19640111512122,02/08/2002
15925,19640111512123,12/08/1999
15926,19640111512124,03/25/2002
15927,19640111512125,01/02/1999
15928,19640111512126,09/05/1999
15929,19640111512127,09/10/2000
15930,19640111512128,10/18/2000
15931,19640111512129,10/25/2000
15932,19640111512130,12/16/2000
15933,19640111512131,08/21/2002
15934,19640111512132,09/14/2001
15935,19640111512133,11/03/2000
15936,19640111512134,01/03/2000
15937,19640111512135,02/05/2001
15938,19640111512136,04/22/2001
15939,19640111512137,06/10/2001
15940,19640111512138,10/25/1999
15941,19640111512139,06/03/2001
15942,19640111512140,03/04/2000
15943,19640111512141,12/22/2000
15944,19640111512142,11/16/2000
15945,19640111512143,11/04/1999
15946,19640111512144,01/10/2000
15947,19640111512145,06/27/1999
15948,19640111512146,05/28/2000
15949,19640111512147,03/20/2001
15950,19640111512148,12/04/2000
15951,19640111512149,02/08/2000
15952,19640111512150,11/25/2000
15953,19640111512151,08/29/2001
15954,19640111512152,06/23/2001
15955,19640111512153,01/20/2002
15956,19640111512154,09/06/2001
15957,19640111512201,02/19/1998
15958,19640111512202,12/20/2000
15959,19640111512203,10/13/2001
15960,19640111512204,09/22/2000
15961,19640111512205,12/02/2000
15962,19640111512206,08/08/2001
15963,19640111512207,11/20/1999
15964,19640111512208,11/04/2000
15965,19640111512209,10/18/2000
15966,19640111512210,04/11/2001
15967,19640111512211,04/04/2001
15968,19640111512212,02/02/2001
15969,19640111512213,06/05/1999
15970,19640111512214,09/25/2004
15971,19640111512215,10/06/1999
15972,19640111512216,10/16/1999
15973,19640111512217,11/20/1998
15974,19640111512218,05/15/1999
15975,19640111512219,06/09/2001
15976,19640111512220,01/09/2001
15977,19640111512221,08/03/2000
15978,19640111512222,07/21/1998
15979,19640111512223,03/21/2003
15980,19640111512224,12/18/1998
15981,19640111512225,01/09/2002
15982,19640111512226,11/16/2001
15983,19640111512227,01/18/2000
15984,19640111512228,10/20/1999
15985,19640111512229,10/08/2001
15986,19640111512230,12/13/2000
15987,19640111512231,12/14/2000
15988,19640111512232,06/07/2001
15989,19640111512233,11/12/2002
15990,19640111512234,11/28/2000
15991,19640111512235,04/25/2001
15992,19640111512236,04/14/2000
15993,19640111512237,04/06/2002
15994,19640111512238,12/05/1999
15995,19640111512239,06/20/2001
15996,19640111512240,03/27/2001
15997,19640111512241,08/19/1999
15998,19640111512242,01/09/2000
15999,19640111512243,05/10/1998
16000,19640111512244,07/01/2000
16001,19640111512245,03/19/2001
16002,19640111512246,10/28/1999
16003,19640111512247,02/18/2001
16004,19640111512248,10/22/2000
16005,19640111512249,11/27/2000
16006,19640111512250,02/21/2001
16007,19640111512251,07/07/2002
16008,19640111512301,05/31/2000
16009,19640111512302,02/14/1999
16010,19640111512303,12/30/2000
16011,19640111512304,07/08/2001
16012,19640111512305,03/07/2000
16013,19640111512306,06/20/2000
16014,19640111512307,03/21/2000
16015,19640111512308,11/03/2001
16016,19640111512309,02/09/2002
16017,19640111512310,05/09/1999
16018,19640111512311,08/05/2001
16019,19640111512312,09/05/2001
16020,19640111512313,03/08/1999
16021,19640111512314,12/18/2000
16022,19640111512315,01/19/2000
16023,19640111512316,12/27/1999
16024,19640111512317,03/08/2001
16025,19640111512318,02/26/1999
16026,19640111512319,09/24/2001
16027,19640111512320,04/10/2002
16028,19640111512321,03/24/2001
16029,19640111512322,10/24/2000
16030,19640111512323,06/23/2000
16031,19640111512324,01/23/2000
16032,19640111512325,03/08/2002
16033,19640111512326,10/11/2001
16034,19640111512327,03/10/2001
16035,19640111512328,02/22/2001
16036,19640111512329,06/29/2001
16037,19640111512330,07/08/2000
16038,19640111512331,02/19/2001
16039,19640111512332,02/23/2001
16040,19640111512333,05/22/1998
16041,19640111512334,11/28/2001
16042,19640111512335,12/24/1999
16043,19640111512336,05/01/2001
16044,19640111512337,12/14/2000
16045,19640111512338,02/01/2001
16046,19640111512339,12/26/2004
16047,19640111512340,05/17/2000
16048,19640111512341,03/08/2001
16049,19640111512342,06/19/2001
16050,19640111512343,03/26/2001
16051,19640111512344,04/30/2001
16052,19640111512345,09/16/2001
16053,19640111512346,04/03/2001
16054,19640111512347,10/12/2001
16055,19640111512348,06/06/2001
16056,19640111512349,10/12/2000
16057,19640111512350,09/27/2000
16058,19640111512351,12/20/1999
16059,19640111512352,05/01/2001
16060,19640111512401,10/03/1999
16061,19640111512402,02/20/2001
16062,19640111512403,05/28/2001
16063,19640111512404,03/07/2001
16064,19640111512405,08/01/2000
16065,19640111512406,03/12/2001
16066,19640111512407,05/02/2000
16067,19640111512408,06/18/1999
16068,19640111512409,04/25/2000
16069,19640111512410,05/02/2002
16070,19640111512411,01/01/2001
16071,19640111512412,09/15/2000
16072,19640111512413,04/02/1999
16073,19640111512414,09/01/2000
16074,19640111512415,05/14/2001
16075,19640111512416,09/16/2000
16076,19640111512417,09/14/2001
16077,19640111512418,06/01/2000
16078,19640111512419,05/07/2000
16079,19640111512420,11/16/1999
16080,19640111512421,07/16/1999
16081,19640111512422,09/20/2001
16082,19640111512423,04/09/1998
16083,19640111512424,01/18/2001
16084,19640111512425,08/15/2000
16085,19640111512426,11/17/2000
16086,19640111512427,02/18/2000
16087,19640111512428,03/09/2001
16088,19640111512429,07/09/2001
16089,19640111512430,12/06/1999
16090,19640111512431,08/26/2000
16091,19640111512432,06/20/2000
16092,19640111512433,03/05/2000
16093,19640111512434,09/29/2002
16094,19640111512435,01/01/2000
16095,19640111512436,03/13/2001
16096,19640111512437,02/22/2001
16097,19640111512438,03/21/1999
16098,19640111512439,08/28/2000
16099,19640111512440,04/25/2000
16100,19640111512441,03/08/2001
16101,19640111512442,03/10/1999
16102,19640111512443,07/09/2001
16103,19640111512444,11/08/2000
16104,19640111512445,12/16/2000
16105,19640111512446,09/20/2001
16106,19640111512447,03/07/2000
16107,19640111512448,11/07/2001
16108,19640111512449,11/24/2000
16109,19640111512450,03/25/2000
16110,19640111512451,06/03/1998
16111,19640111512501,09/28/2002
16112,19640111512502,04/07/2000
16113,19640111512503,08/27/2000
16114,19640111512504,01/05/2001
16115,19640111512505,10/21/2000
16116,19640111512506,05/18/2000
16117,19640111512507,12/06/1999
16118,19640111512508,03/04/1998
16119,19640111512509,08/06/1999
16120,19640111512510,05/03/2000
16121,19640111512511,10/25/2000
16122,19640111512512,08/08/2000
16123,19640111512513,09/02/2001
16124,19640111512514,10/28/1999
16125,19640111512515,08/16/2000
16126,19640111512516,08/22/2001
16127,19640111512517,03/04/2000
16128,19640111512518,05/23/1998
16129,19640111512519,07/18/2001
16130,19640111512520,05/04/2001
16131,19640111512521,10/28/2000
16132,19640111512522,11/21/2001
16133,19640111512523,04/02/2000
16134,19640111512524,06/01/2000
16135,19640111512525,07/17/2001
16136,19640111512526,01/08/2000
16137,19640111512527,08/02/2001
16138,19640111512528,09/05/1999
16139,19640111512529,09/12/2000
16140,19640111512530,02/14/2001
16141,19640111512531,03/22/2000
16142,19640111512532,10/20/2000
16143,19640111512533,07/21/1999
16144,19640111512534,06/06/2001
16145,19640111512535,04/28/2001
16146,19640111512536,01/04/2001
16147,19640111512537,07/01/2001
16148,19640111512538,09/13/2001
16149,19640111512539,03/30/1999
16150,19640111512540,12/13/2000
16151,19640111512541,10/28/2000
16152,19640111512542,12/01/1999
16153,19640111512543,01/26/2001
16154,19640111512544,07/04/2000
16155,19640111512545,08/20/1999
16156,19640111512546,10/19/2000
16157,19640111512547,05/13/2001
16158,19640111512548,11/18/2000
16159,19640111512549,02/07/2001
16160,19640111512550,10/05/2000
16161,19640111512551,09/16/1999
16162,19640111512601,09/09/2001
16163,19640111512602,11/22/2000
16164,19640111512603,02/05/2001
16165,19640111512604,01/15/2001
16166,19640111512605,07/24/2000
16167,19640111512606,08/08/2000
16168,19640111512607,06/27/2001
16169,19640111512608,07/18/2000
16170,19640111512609,11/12/1999
16171,19640111512610,04/08/2001
16172,19640111512611,03/10/2001
16173,19640111512612,05/03/2000
16174,19640111512613,08/06/2000
16175,19640111512614,10/30/2001
16176,19640111512615,05/24/2001
16177,19640111512616,11/25/2000
16178,19640111512617,08/20/2000
16179,19640111512618,08/05/2002
16180,19640111512619,05/12/2000
16181,19640111512620,10/15/2001
16182,19640111512621,10/08/1999
16183,19640111512622,01/28/2001
16184,19640111512623,12/06/2000
16185,19640111512624,11/15/2001
16186,19640111512625,01/05/2001
16187,19640111512626,07/13/2001
16188,19640111512627,12/11/1998
16189,19640111512628,03/05/2001
16190,19640111512629,11/12/2001
16191,19640111512630,12/13/2001
16192,19640111512631,04/10/2000
16193,19640111512632,07/15/2001
16194,19640111512633,03/01/2000
16195,19640111512634,09/18/2002
16196,19640111512635,02/15/1999
16197,19640111512636,10/08/2000
16198,19640111512637,08/28/2000
16199,19640111512638,08/18/1999
16200,19640111512639,01/17/2001
16201,19640111512640,07/16/2002
16202,19640111512641,03/26/2000
16203,19640111512642,12/07/2001
16204,19640111512643,08/26/2000
16205,19640111512644,08/04/2001
16206,19640111512645,02/12/1998
16207,19640111512646,12/23/1999
16208,19640111512647,02/09/2000
16209,19640111512648,12/28/2000
16210,19640111512649,10/25/2000
16211,19640111512650,06/06/2001
16212,19640111512651,09/22/1999
16213,19640111512701,07/24/2004
16214,19640111512702,12/16/1999
16215,19640111512703,01/01/2000
16216,19640111512704,03/17/2001
16217,19640111512705,11/26/2000
16218,19640111512706,06/21/2001
16219,19640111512707,10/27/2002
16220,19640111512708,02/09/2000
16221,19640111512709,03/26/2001
16222,19640111512710,07/28/2002
16223,19640111512711,01/12/2000
16224,19640111512712,02/28/2001
16225,19640111512713,03/26/2001
16226,19640111512714,09/23/2000
16227,19640111512715,08/18/1999
16228,19640111512716,09/08/2004
16229,19640111512717,01/25/2000
16230,19640111512718,01/07/2000
16231,19640111512719,03/12/2001
16232,19640111512720,10/25/2001
16233,19640111512721,02/10/2001
16234,19640111512722,08/02/2001
16235,19640111512723,09/12/2001
16236,19640111512724,11/05/2000
16237,19640111512725,02/11/2001
16238,19640111512726,12/28/2001
16239,19640111512727,05/15/2000
16240,19640111512728,05/02/2001
16241,19640111512729,10/30/1999
16242,19640111512730,01/20/2001
16243,19640111512731,01/23/2000
16244,19640111512732,04/11/1997
16245,19640111512733,05/01/1999
16246,19640111512734,04/24/2001
16247,19640111512735,03/08/2001
16248,19640111512736,05/13/2001
16249,19640111512737,09/22/2001
16250,19640111512738,03/08/2000
16251,19640111512739,07/11/2000
16252,19640111512740,01/08/2000
16253,19640111512741,08/25/1999
16254,19640111512742,05/01/2000
16255,19640111512743,03/07/2004
16256,19640111512744,08/18/2000
16257,19640111512745,04/08/2001
16258,19640111512746,05/21/2001
16259,19640111512747,04/08/2000
16260,19640111512748,08/17/2000
16261,19640111512749,03/18/2001
16262,19640111512750,08/27/2000
16263,19640111512751,09/05/1998
16264,19640111512801,08/20/2003
16265,19640111512802,11/01/2000
16266,19640111512803,02/01/2001
16267,19640111512804,04/29/2003
16268,19640111512805,03/08/2002
16269,19640111512806,02/07/2002
16270,19640111512807,06/11/1999
16271,19640111512808,12/10/2000
16272,19640111512809,10/08/2000
16273,19640111512810,11/13/2000
16274,19640111512811,08/02/2000
16275,19640111512812,02/10/2001
16276,19640111512813,01/25/2002
16277,19640111512814,03/22/2000
16278,19640111512815,05/08/2001
16279,19640111512816,11/05/2000
16280,19640111512817,12/28/1999
16281,19640111512818,05/01/2001
16282,19640111512819,08/24/1998
16283,19640111512820,07/04/2000
16284,19640111512821,08/31/2001
16285,19640111512822,02/07/2000
16286,19640111512823,01/25/2000
16287,19640111512824,11/25/2000
16288,19640111512825,03/15/1999
16289,19640111512826,01/08/2002
16290,19640111512827,06/19/2000
16291,19640111512828,04/05/2001
16292,19640111512829,12/19/1999
16293,19640111512830,01/01/2001
16294,19640111512831,01/19/2000
16295,19640111512832,04/03/2002
16296,19640111512833,08/10/2002
16297,19640111512834,01/29/2002
16298,19640111512835,06/05/2001
16299,19640111512836,08/23/2002
16300,19640111512837,06/09/2001
16301,19640111512838,05/15/2001
16302,19640111512839,09/12/2001
16303,19640111512840,04/07/1999
16304,19640111512841,01/19/2001
16305,19640111512842,08/01/2001
16306,19640111512843,05/10/2000
16307,19640111512844,01/27/2001
16308,19640111512845,10/29/2002
16309,19640111512846,07/03/2000
16310,19640111512847,04/14/2000
16311,19640111512848,10/17/2000
16312,19640111512849,11/25/2001
16313,19640111512901,02/22/2000
16314,19640111512902,01/22/1999
16315,19640111512903,03/05/2002
16316,19640111512904,01/27/2001
16317,19640111512905,03/20/2000
16318,19640111512906,08/19/2001
16319,19640111512907,04/06/2001
16320,19640111512908,10/05/1999
16321,19640111512909,01/08/2001
16322,19640111512910,05/12/2001
16323,19640111512911,10/01/2001
16324,19640111512912,01/01/2001
16325,19640111512913,06/18/1999
16326,19640111512914,08/05/2000
16327,19640111512915,10/16/2000
16328,19640111512916,02/20/2000
16329,19640111512917,04/29/2000
16330,19640111512918,11/17/2001
16331,19640111512919,12/25/2001
16332,19640111512920,03/27/2000
16333,19640111512921,04/17/2000
